iteration,game_nr,division,date,home,away,home_goals,away_goals
7,20,1,2025-08-30,Czech Republic,Estonia,81.593816,72.007757
7,21,1,2025-08-30,Iceland,Belgium,74.879849,75.421394
7,22,1,2025-08-30,Italy,Georgia,53.224037,47.45861
7,23,1,2025-08-30,Great Britain,Sweden,58.346364,74.067647
7,24,1,2025-08-30,France,Slovenia,81.016382,61.791058
7,25,1,2025-08-30,Latvia,Serbia,62.677101,86.104489
7,26,1,2025-08-30,Cyprus,Greece,38.156486,94.819535
7,27,1,2025-08-30,Montenegro,Finland,82.312415,94.714625
7,28,1,2025-08-30,Turkey,Portugal,76.431227,65.035674
7,29,1,2025-08-30,Poland,Israel,54.775739,74.297483
7,30,1,2025-08-30,Spain,Bosnia & Herzegovina,77.141869,90.554155
7,31,1,2025-08-31,Georgia,Greece,70.160723,68.944901
7,32,1,2025-08-31,Slovenia,Belgium,66.196569,84.383201
7,33,1,2025-08-31,Israel,France,91.117825,90.383198
7,34,1,2025-08-31,Spain,Cyprus,97.002394,53.262401
7,35,1,2025-08-31,Bosnia & Herzegovina,Italy,73.325719,92.458173
7,36,1,2025-08-31,Poland,Iceland,88.808934,81.252836
7,37,1,2025-09-01,Sweden,Montenegro,73.09413,78.852497
7,38,1,2025-09-01,Estonia,Turkey,63.575166,96.72961
7,39,1,2025-09-01,Germany,Great Britain,92.430697,55.902938
7,40,1,2025-09-01,Portugal,Latvia,90.331799,80.808514
7,41,1,2025-09-01,Finland,Lithuania,92.45243,89.180813
7,42,1,2025-09-01,Serbia,Czech Republic,71.685263,78.824199
7,43,1,2025-09-02,Belgium,Israel,70.918882,51.854514
7,44,1,2025-09-02,Greece,Bosnia & Herzegovina,89.783285,90.695684
7,45,1,2025-09-02,Iceland,Slovenia,70.820962,73.982212
7,46,1,2025-09-02,Cyprus,Georgia,54.094309,90.712844
7,47,1,2025-09-02,France,Poland,83.731464,69.292999
7,48,1,2025-09-02,Italy,Spain,55.086178,72.865014
7,49,1,2025-09-03,Montenegro,Great Britain,84.440953,78.672373
7,50,1,2025-09-03,Estonia,Portugal,76.580038,84.197036
7,51,1,2025-09-03,Lithuania,Sweden,80.332618,59.429469
7,52,1,2025-09-03,Czech Republic,Latvia,83.348716,100.25988
7,53,1,2025-09-03,Finland,Germany,109.5391,84.564288
7,54,1,2025-09-03,Turkey,Serbia,75.227325,96.816847
