iteration,game_nr,division,date,home,away,home_goals,away_goals
49,3,1,2025-09-06,Latvia,Lithuania,82.332857,78.097982
49,4,1,2025-09-06,Finland,Serbia,99.189885,97.562338
50,1,1,2025-09-06,Turkey,Sweden,66.522894,87.461495
50,2,1,2025-09-06,Germany,Portugal,94.604696,65.213388
50,3,1,2025-09-06,Latvia,Lithuania,85.112569,94.305482
50,4,1,2025-09-06,Finland,Serbia,75.631319,75.520392
51,1,1,2025-09-06,Turkey,Sweden,61.359718,68.578367
51,2,1,2025-09-06,Germany,Portugal,86.770445,68.620529
51,3,1,2025-09-06,Latvia,Lithuania,78.839845,65.485449
51,4,1,2025-09-06,Finland,Serbia,82.727494,74.289668
52,1,1,2025-09-06,Turkey,Sweden,106.01237,72.975931
52,2,1,2025-09-06,Germany,Portugal,72.907919,57.062469
52,3,1,2025-09-06,Latvia,Lithuania,83.326902,91.488004
52,4,1,2025-09-06,Finland,Serbia,94.949437,89.848999
53,1,1,2025-09-06,Turkey,Sweden,78.386488,89.189188
53,2,1,2025-09-06,Germany,Portugal,86.029628,68.125801
53,3,1,2025-09-06,Latvia,Lithuania,85.238591,95.861032
53,4,1,2025-09-06,Finland,Serbia,88.681302,87.321041
54,1,1,2025-09-06,Turkey,Sweden,88.523242,91.320622
54,2,1,2025-09-06,Germany,Portugal,86.246284,61.611709
54,3,1,2025-09-06,Latvia,Lithuania,99.021479,87.25746
54,4,1,2025-09-06,Finland,Serbia,79.576857,80.065257
55,1,1,2025-09-06,Turkey,Sweden,97.314311,83.876917
55,2,1,2025-09-06,Germany,Portugal,97.724739,54.057064
55,3,1,2025-09-06,Latvia,Lithuania,75.120846,85.801172
55,4,1,2025-09-06,Finland,Serbia,78.769611,81.939363
56,1,1,2025-09-06,Turkey,Sweden,98.785129,83.239123
56,2,1,2025-09-06,Germany,Portugal,80.39047,66.281121
56,3,1,2025-09-06,Latvia,Lithuania,89.611769,85.079936
56,4,1,2025-09-06,Finland,Serbia,91.440263,89.22303
57,1,1,2025-09-06,Turkey,Sweden,88.254942,75.179216
57,2,1,2025-09-06,Germany,Portugal,89.716025,69.086841
57,3,1,2025-09-06,Latvia,Lithuania,76.8648,76.82478
57,4,1,2025-09-06,Finland,Serbia,81.030687,85.052923
58,1,1,2025-09-06,Turkey,Sweden,87.60266,87.952748
58,2,1,2025-09-06,Germany,Portugal,94.601212,48.599039
58,3,1,2025-09-06,Latvia,Lithuania,90.728218,69.660598
58,4,1,2025-09-06,Finland,Serbia,82.794693,108.97855
59,1,1,2025-09-06,Turkey,Sweden,82.201301,78.595254
59,2,1,2025-09-06,Germany,Portugal,101.27782,54.323286
59,3,1,2025-09-06,Latvia,Lithuania,72.931662,72.211118
59,4,1,2025-09-06,Finland,Serbia,97.53886,101.80728
60,1,1,2025-09-06,Turkey,Sweden,81.402121,82.453235
60,2,1,2025-09-06,Germany,Portugal,86.178973,69.705765
60,3,1,2025-09-06,Latvia,Lithuania,84.98808,78.482012
60,4,1,2025-09-06,Finland,Serbia,113.88426,67.375552
61,1,1,2025-09-06,Turkey,Sweden,89.180617,88.208847
61,2,1,2025-09-06,Germany,Portugal,97.883938,61.713143
61,3,1,2025-09-06,Latvia,Lithuania,80.711829,79.533625
61,4,1,2025-09-06,Finland,Serbia,82.616542,104.57964
62,1,1,2025-09-06,Turkey,Sweden,96.530486,82.841536
62,2,1,2025-09-06,Germany,Portugal,97.517288,66.427181
62,3,1,2025-09-06,Latvia,Lithuania,83.49185,86.63732
62,4,1,2025-09-06,Finland,Serbia,99.722538,114.34613
63,1,1,2025-09-06,Turkey,Sweden,96.783756,82.063279
63,2,1,2025-09-06,Germany,Portugal,85.734921,64.712783
63,3,1,2025-09-06,Latvia,Lithuania,84.28232,72.458565
63,4,1,2025-09-06,Finland,Serbia,90.930943,74.178207
64,1,1,2025-09-06,Turkey,Sweden,73.935296,61.129746
64,2,1,2025-09-06,Germany,Portugal,99.052936,61.6347
64,3,1,2025-09-06,Latvia,Lithuania,97.254721,83.037951
64,4,1,2025-09-06,Finland,Serbia,108.07219,95.164544
65,1,1,2025-09-06,Turkey,Sweden,97.396624,76.998979
65,2,1,2025-09-06,Germany,Portugal,84.677484,74.207008
65,3,1,2025-09-06,Latvia,Lithuania,70.319156,74.237726
65,4,1,2025-09-06,Finland,Serbia,82.487593,98.875429
66,1,1,2025-09-06,Turkey,Sweden,80.729551,104.6686
66,2,1,2025-09-06,Germany,Portugal,85.986282,80.748421
66,3,1,2025-09-06,Latvia,Lithuania,94.123586,80.318567
66,4,1,2025-09-06,Finland,Serbia,104.9379,103.37397
67,1,1,2025-09-06,Turkey,Sweden,96.849708,72.265816
67,2,1,2025-09-06,Germany,Portugal,112.52832,67.350614
67,3,1,2025-09-06,Latvia,Lithuania,100.57016,81.57829
67,4,1,2025-09-06,Finland,Serbia,79.34535,89.49802
68,1,1,2025-09-06,Turkey,Sweden,74.313155,61.861608
68,2,1,2025-09-06,Germany,Portugal,98.478503,62.154794
68,3,1,2025-09-06,Latvia,Lithuania,69.5088,61.294959
68,4,1,2025-09-06,Finland,Serbia,88.037546,100.65516
69,1,1,2025-09-06,Turkey,Sweden,94.534095,78.932126
69,2,1,2025-09-06,Germany,Portugal,99.259233,61.599789
69,3,1,2025-09-06,Latvia,Lithuania,96.961949,87.94889
69,4,1,2025-09-06,Finland,Serbia,77.988534,103.30302
70,1,1,2025-09-06,Turkey,Sweden,92.808732,56.985863
